CustomerID,Recency,Frequency,Monetary
16333.0,8,22,104311.25
16337.0,37,1,24315.73
16338.0,157,1,18187.48
16339.0,284,1,53369.33
16340.0,107,1,389125.43
16341.0,25,4,200956.97
16342.0,75,4,38753.799999999996
16343.0,16,2,140989.12
16344.0,158,1,3842.04
16345.0,44,1,106848.49
16347.0,11,2,260186.7
16348.0,32,7,541976.8099999999
16349.0,291,1,27609.730000000003
16350.0,21,4,134137.52
16351.0,333,1,20526.350000000002
16352.0,18,2,86241.43
16353.0,4,23,204214.85
16354.0,63,2,77673.78
16356.0,198,3,86689.34999999999
16357.0,33,3,90857.2
16358.0,1,4,271573.91
16359.0,7,9,185648.47999999998
16360.0,5,6,1694235.28
16361.0,10,4,253317.96
16362.0,32,5,192170.17
16363.0,53,1,18817.98
16364.0,12,2,129027.5
16365.0,18,9,121789.91
16366.0,19,1,59105.51
16367.0,37,2,356885.18
16368.0,2,2,138948.82
16369.0,18,3,267299.52
16370.0,82,4,537502.39
16372.0,33,2,238097.83
16374.0,66,2,263940.76
16376.0,9,2,296035.31
16377.0,267,1,10919.93
16378.0,247,3,65869.42
16379.0,4,4,275899.05
16380.0,61,1,75581.18000000001
16383.0,75,2,240767.42
16384.0,90,2,93712.16
16385.0,60,3,180339.19
16386.0,29,2,247363.29
16387.0,323,1,7907.29
16389.0,53,4,104514.87000000001
16392.0,270,1,117678.86
16393.0,2,13,863584.61
16394.0,57,5,171675.46
16395.0,61,5,518665.13
16398.0,154,2,190776.16
16399.0,19,2,211031.82
16400.0,95,1,89089.39
16401.0,1,12,525865.88
16402.0,265,2,147431.5
16403.0,312,1,23788.82
16404.0,70,1,65455.090000000004
16405.0,302,2,17907.530000000002
16406.0,19,1,141608.66
16407.0,13,10,347870.88
16409.0,36,5,575043.23
16411.0,19,2,115640.53
16412.0,54,1,87944.99
16413.0,57,1,83043.08
16414.0,22,2,13391.279999999999
16415.0,44,1,151802.11
16416.0,27,3,209149.32
16418.0,45,3,205220.79
16419.0,113,6,175470.23
16422.0,17,51,922246.75
16423.0,25,1,55389.21
16424.0,191,1,7568.360000000001
16425.0,302,1,50142.69
16426.0,2,10,898656.02
16427.0,263,2,19306.08
16429.0,106,1,3460.55
16430.0,57,1,15623.8
16431.0,213,3,186947.98
16432.0,64,1,25047.53
16433.0,28,1,47189.340000000004
16434.0,29,7,291961.49
16438.0,6,5,305298.33
16440.0,8,5,789126.1
16441.0,67,2,69877.98999999999
16442.0,2,3,389554.89
16444.0,46,4,214837.83000000002
16445.0,34,1,157714.66999999998
16446.0,1,2,13713.630000000001
16447.0,136,1,85517.98
16448.0,198,1,53044.26
16449.0,198,2,105184.83
16450.0,150,1,33151.71
16451.0,88,1,31050.21
16454.0,45,2,9352.67
16455.0,64,7,246297.22
16456.0,99,5,270675.49
16457.0,218,1,8856.58
16458.0,3,18,447892.38
16460.0,28,3,356875.19
16461.0,178,1,88723.66
16462.0,74,3,10829.39
16463.0,21,4,233028.87
16464.0,20,3,597935.45
16466.0,34,7,360808.02
16468.0,74,1,2891.4700000000003
16469.0,24,4,437932.26
16470.0,52,4,403012.29
16471.0,275,1,26269.22
16473.0,165,3,42183.86
16474.0,7,7,966201.94
16475.0,88,4,61666.51
16477.0,64,7,393602.43
16478.0,25,3,52357.4
16479.0,10,2,111753.15
16480.0,76,1,153593.67
16482.0,16,1,37217.69
16483.0,192,1,55612.17
16484.0,174,2,57405.51
16485.0,77,1,102836.56999999999
16488.0,33,3,70972.79
16491.0,47,1,91516.65
16493.0,80,4,126543.04
16494.0,297,1,119538.34
16495.0,3,3,240692.79
16496.0,9,3,261537.41
16497.0,50,6,317687.58
16498.0,161,2,30412.72
16499.0,360,2,47003.3
16500.0,5,6,22471.55
16503.0,107,4,221535.72
16504.0,25,1,239803.39
16505.0,32,1,7079.75
16506.0,20,2,8790.69
16509.0,297,1,32237.32
16510.0,372,1,42175.68
16511.0,22,3,386149.82
16513.0,5,4,106535.34
16515.0,52,5,259166.05
16516.0,30,1,16306.61
16517.0,277,1,42392.08
16518.0,61,2,111632.5
16519.0,25,2,47302.590000000004
16520.0,186,3,408075.68
16523.0,2,21,786412.99
16525.0,2,26,526027.04
16526.0,172,1,37325.05
16527.0,81,1,46778.229999999996
16528.0,4,1,42634.479999999996
16529.0,190,1,75259.74
16531.0,22,7,191058.07
16532.0,18,3,14775.52
16533.0,19,3,450405.77999999997
16535.0,5,1,68193.74
16536.0,110,1,149446.54
16539.0,3,4,127875.91
16542.0,54,1,15052.75
16545.0,165,1,5516.8
16546.0,291,2,79211.27
16549.0,10,10,2391086.98
16550.0,109,5,599467.24
16551.0,96,3,73758.76
16552.0,243,2,45943.09
16553.0,163,12,257956.65
16554.0,42,3,155457.52
16555.0,35,2,56609.7
16556.0,67,7,533456.82
16557.0,24,2,17407.19
16558.0,1,20,1143072.07
16560.0,27,2,136648.75
16561.0,6,2,85203.84
16563.0,54,1,59315.79
16565.0,364,1,8550.08
16566.0,15,5,38413.04
16567.0,194,2,77117.11
16569.0,3,1,15597.09
16570.0,15,10,310631.56
16571.0,27,3,221742.99
16572.0,127,3,152024.15
16573.0,85,2,105386.95999999999
16574.0,71,1,94386.04
16581.0,183,1,23395.36
16582.0,113,1,9829.86
16583.0,374,1,57940.68
16584.0,80,2,57110.49
16586.0,249,1,15479.07
16587.0,232,1,37018.14
16589.0,71,3,87869.44
16591.0,69,1,27022.739999999998
16592.0,4,16,567970.47
16593.0,51,3,71175.19
16594.0,75,1,134366.26
16595.0,61,1,188744.91999999998
16596.0,16,2,22739.66
16597.0,4,1,14539.4
16598.0,286,1,29721.95
16600.0,4,6,188636.96
16601.0,41,1,61749.3
16602.0,36,1,73620.6
16603.0,75,2,85180.23
16607.0,18,14,457169.19
16609.0,15,7,715381.23
16610.0,219,1,10131.08
16611.0,186,1,21981.86
16612.0,33,4,213304.28
16613.0,70,1,83261.48
16614.0,183,1,70286.79
16616.0,15,2,110430.42
16617.0,236,1,19292.12
16618.0,31,5,248874.33
16619.0,264,1,41923.3
16620.0,4,2,21607.72
16621.0,52,4,93856.29
16623.0,246,1,9140.36
16624.0,81,2,132144.03
16625.0,275,1,48167.68
16626.0,1,17,432999.34
16627.0,79,1,36068.48
16628.0,30,5,307608.95
16629.0,74,2,145524.46
16633.0,17,6,380205.99
16634.0,223,2,28288.49
16637.0,32,4,193157.49
16638.0,23,10,237148.92
16639.0,31,3,139873.0
16641.0,106,1,26603.62
16642.0,5,2,83341.79000000001
16643.0,246,1,58568.91
16644.0,178,2,143303.03
16647.0,170,2,30439.63
16648.0,43,1,48360.54
16650.0,72,1,54872.52
16652.0,59,7,292329.65
16653.0,16,2,243525.26
16654.0,141,4,73121.99
16655.0,18,6,633778.64
16656.0,22,15,191069.18
16657.0,10,4,554038.62
16658.0,368,1,20527.760000000002
16659.0,189,1,11217.67
16660.0,16,4,39657.950000000004
16665.0,362,1,9158.27
16666.0,19,1,78096.43
16667.0,68,2,145964.71
16668.0,15,6,51492.259999999995
16669.0,24,3,341462.48
16670.0,17,11,662294.53
16671.0,28,3,21022.809999999998
16672.0,2,20,311413.06
16674.0,55,2,249021.81
16676.0,34,4,192185.75
16678.0,3,12,422854.66
16679.0,366,1,3842.71
16680.0,43,1,20435.41
16681.0,73,6,115082.45
16682.0,5,5,57717.18
16684.0,4,28,726677.29
16685.0,61,2,153242.27
16686.0,47,7,1499428.3
16688.0,1,4,129916.29
16689.0,76,2,33536.42
16690.0,72,2,33142.25
16692.0,256,2,4690.25
16693.0,69,2,157914.05
16696.0,135,4,23398.190000000002
16697.0,241,1,37904.44
16698.0,227,2,9879.05
16700.0,9,13,767811.57
16701.0,9,13,349556.89
16705.0,1,20,701183.21
16706.0,37,3,336142.24
16708.0,46,1,62460.28
16709.0,85,5,207214.69
16710.0,19,10,1010151.9
16711.0,3,5,47870.07
16712.0,9,11,1126286.31
16713.0,19,15,1566222.1500000001
16714.0,219,3,223029.53
16715.0,78,1,58896.07
16716.0,267,2,2433.38
16717.0,24,6,504574.13
16718.0,369,1,114584.84
16719.0,15,7,520031.18
16720.0,26,1,76369.05
16721.0,262,1,108722.85
16722.0,17,13,573786.22
16723.0,91,2,140738.36000000002
16725.0,302,7,399220.78
16726.0,26,5,448999.55
16727.0,364,1,102607.95999999999
16728.0,46,4,612004.9400000001
16729.0,38,21,1637857.27
16730.0,52,3,198774.27
16732.0,32,1,93064.87
16734.0,52,3,133456.19
16735.0,79,5,308020.83
16737.0,53,1,214.89000000000001
16738.0,298,1,2914.4
16739.0,177,1,38596.75
16742.0,47,1,637.24
16743.0,29,7,477703.59
16744.0,11,7,594969.75
16745.0,87,17,932320.51
16746.0,5,18,1138274.01
16747.0,38,2,109295.61
16748.0,18,5,202926.38
16750.0,45,5,242021.96
16751.0,31,1,56633.57
16752.0,373,1,15110.6
16753.0,58,1,94715.78
16754.0,372,1,5843.5
16755.0,114,3,394459.93
16756.0,215,1,40895.909999999996
16757.0,319,1,15823.11
16758.0,65,1,50250.8
16759.0,8,3,125675.76
16761.0,97,1,22150.47
16762.0,20,3,206596.49
16763.0,199,1,46839.43
16764.0,4,13,1733447.57
16765.0,294,1,2350.11
16766.0,273,2,58983.36
16767.0,31,11,563673.3099999999
16768.0,48,3,133678.81
16769.0,260,1,101010.84
16770.0,58,5,396457.06
16771.0,33,5,640571.73
16773.0,57,1,58162.25
16774.0,68,4,135363.14
16775.0,10,11,434465.18
16776.0,60,1,216436.03
16777.0,80,2,106175.73
16778.0,74,2,47565.07
16779.0,2,22,866419.43
16780.0,100,2,131977.19
16781.0,372,1,29974.73
16782.0,10,13,397421.72000000003
16784.0,20,1,17557.02
16788.0,123,2,400186.44
16789.0,8,1,19677.350000000002
16790.0,4,6,235409.78
16791.0,29,7,872156.62
16792.0,282,2,37242.06
16793.0,57,1,42267.74
16794.0,1,10,808038.38
16795.0,365,1,159972.87
16796.0,89,1,45348.4
16800.0,11,1,460223.54
16801.0,163,4,184063.02
16803.0,65,1,77320.24
16804.0,23,3,173842.25
16805.0,174,2,256372.51
16806.0,103,4,230169.88
16807.0,143,3,160384.73
16808.0,99,2,57018.130000000005
16809.0,23,5,375437.66000000003
16810.0,192,1,38039.18
16811.0,5,2,72003.29
16812.0,361,1,33704.72
16813.0,8,10,1089206.21
16814.0,14,21,856403.72
16816.0,103,4,62443.56
16817.0,3,9,234562.8
16818.0,11,11,485064.71
16820.0,96,1,78850.79
16823.0,227,1,97143.23
16824.0,16,2,69572.04
16825.0,39,2,88927.20999999999
16826.0,51,1,42648.27
16828.0,93,2,22199.19
16829.0,157,1,34862.48
16830.0,39,1,84195.95
16832.0,184,3,28819.440000000002
16833.0,1,4,115229.78
16834.0,228,1,69805.16
16835.0,128,2,11972.88
16836.0,40,2,28790.879999999997
16837.0,31,11,398961.93
16838.0,197,2,66109.5
16839.0,9,34,673467.04
16841.0,37,6,333825.38
16842.0,101,3,137109.79
16843.0,43,16,948926.04
16846.0,50,1,36208.11
16847.0,43,1,51374.22
16848.0,53,1,32784.99
16849.0,187,1,23949.170000000002
16850.0,334,1,34282.64
16851.0,4,3,48872.63
16852.0,10,2,16686.64
16855.0,24,2,49877.9
16856.0,15,1,11279.09
16858.0,369,1,26647.54
16859.0,145,2,127017.06999999999
16861.0,60,2,15418.93
16863.0,31,2,57141.86
16866.0,141,3,26767.54
16869.0,23,4,294331.34
16871.0,22,6,357462.95
16872.0,77,3,27244.78
16873.0,5,6,630092.68
16875.0,67,5,273734.9
16877.0,12,6,405297.28
16878.0,84,1,2303.2
16880.0,31,7,466382.89
16881.0,67,1,60.32
16882.0,67,3,106251.27
16883.0,187,2,96578.94
16884.0,38,2,81611.96
16885.0,15,3,286160.45
16887.0,35,1,114802.71
16889.0,195,3,348562.65
16891.0,2,5,506560.46
16892.0,1,5,264022.94
16893.0,367,1,136629.74
16895.0,65,1,170542.52
16897.0,299,2,112435.77
16898.0,26,3,422367.79
16899.0,8,6,323279.51
16900.0,17,3,201335.13999999998
16902.0,116,1,102785.31
16903.0,29,1,162894.5
16904.0,4,16,1842647.62
16905.0,5,7,564892.8
16906.0,82,4,213624.08
16907.0,29,5,376479.09
16909.0,72,1,34759.45
16910.0,4,8,1451021.39
16912.0,29,11,255590.15
16913.0,290,1,12889.93
16914.0,36,1,126719.88
16915.0,9,6,177026.18
16916.0,24,2,355538.28
16917.0,277,1,12737.4
16918.0,50,6,336693.98
16919.0,156,11,820353.04
16921.0,61,1,178809.87
16923.0,12,19,1741024.85
16924.0,21,3,229262.5
16926.0,371,1,34457.619999999995
16927.0,116,3,17183.38
16928.0,80,17,500104.29
16929.0,4,7,183477.22
16930.0,26,3,140061.07
16931.0,5,21,2375451.49
16932.0,53,1,106735.02
16933.0,1,2,102381.87
16934.0,55,2,151683.94
16936.0,26,1,162111.17
16938.0,9,4,605237.91
16940.0,52,3,742861.73
16942.0,13,9,679544.85
16943.0,212,3,76956.36
16945.0,22,19,688644.02
16947.0,236,1,48135.93
16948.0,139,3,52329.090000000004
16949.0,4,6,154682.26
16950.0,57,3,111800.22
16951.0,135,3,219626.95
16952.0,109,2,39512.55
16953.0,30,1,6271.200000000001
16954.0,1,9,151558.42
16955.0,185,4,66215.62
16956.0,18,1,43617.54
16957.0,239,2,44881.9
16959.0,87,1,17484.37
16960.0,39,3,271909.57
16961.0,116,1,39802.33
16963.0,187,1,19219.12
16965.0,227,1,74956.14
16966.0,8,7,61656.65
16967.0,189,1,55241.99
16968.0,4,2,67538.43000000001
16969.0,39,3,89993.89
16971.0,38,1,108314.03
16976.0,267,1,5696.66
16978.0,78,1,88392.55
16979.0,4,6,226986.07
16980.0,255,2,236522.1
16982.0,61,1,73939.92
16983.0,13,7,402925.41
16984.0,88,2,962520.72
16985.0,17,10,287088.08
16986.0,30,2,7102.38
16987.0,3,7,347767.37
16988.0,5,1,16634.809999999998
16989.0,7,6,30091.38
16990.0,219,1,898.9
16992.0,11,5,192331.12
16996.0,30,6,70352.75
16997.0,288,3,29706.73
16998.0,150,4,11876.0
16999.0,23,2,50980.86
17001.0,1,11,431538.17
17002.0,86,3,140128.9
17004.0,46,2,143710.88
17006.0,5,4,111550.55
17007.0,51,6,144936.85
17010.0,18,1,23378.91
17011.0,30,1,29387.13
17014.0,8,3,161154.88999999998
17015.0,29,3,583845.21
17017.0,3,20,636984.97
17018.0,41,2,33386.95
17019.0,11,4,589801.36
17022.0,31,1,20129.63
17024.0,45,3,4379.549999999999
17025.0,61,3,17490.92
17026.0,185,2,5893.15
17027.0,79,6,384471.21
17029.0,111,2,5525.96
17030.0,64,1,25184.78
17031.0,12,2,60214.61
17033.0,86,3,60862.6
17034.0,16,3,81021.68
17035.0,246,2,67566.74
17037.0,88,1,205771.96
17038.0,30,1,67437.54
17040.0,138,1,38661.34
17041.0,27,3,200415.34
17042.0,3,5,267827.76
17043.0,32,4,262858.02
17044.0,25,1,24066.79
17045.0,113,3,53634.72
17046.0,157,1,53621.66
17047.0,85,3,178301.47
17048.0,118,3,115766.41
17049.0,3,9,747089.29
17050.0,96,6,809736.97
17051.0,194,1,114301.5
17052.0,28,1,259246.58000000002
17053.0,131,1,39958.23
17054.0,28,5,196742.68
17058.0,82,3,185193.95
17059.0,30,5,1207102.69
17060.0,266,1,9860.41
17061.0,74,11,271960.02
17062.0,314,4,193735.75
17063.0,21,7,183381.22
17064.0,59,3,140265.79
17068.0,12,21,748347.0599999999
17069.0,28,9,377530.28
17070.0,114,1,135275.82
17071.0,28,9,374073.68
17073.0,18,4,452824.7
17075.0,18,4,173738.66
17076.0,36,3,83192.14
17078.0,36,2,74354.68000000001
17079.0,78,1,5012.78
17080.0,22,2,27878.920000000002
17081.0,25,2,185169.6
17082.0,33,2,213016.73
17083.0,109,3,144506.8
17084.0,35,2,450640.93
17085.0,123,5,535510.39
17086.0,7,6,225824.38999999998
17088.0,28,4,321356.33
17090.0,4,7,199029.63
17091.0,3,9,453932.57
17092.0,50,4,323385.61
17094.0,322,1,30913.43
17095.0,23,3,164281.16
17096.0,15,4,136110.31
17097.0,2,8,495988.78
17100.0,18,2,176492.87
17101.0,10,4,109345.23
17102.0,262,1,1321.02
17105.0,159,2,256575.39
17107.0,33,6,1061173.86
17109.0,29,6,279304.38
17110.0,165,1,20493.98
17111.0,47,1,79125.19
17114.0,6,8,328079.23
17115.0,8,3,107127.53
17117.0,288,1,20159.2
17118.0,318,1,15166.31
17119.0,3,2,97726.08
17120.0,233,1,47896.88
17122.0,119,1,7827.89
17123.0,162,1,27336.51
17124.0,185,1,85656.13
17125.0,50,1,111333.0
17126.0,152,5,623645.6
17128.0,335,1,24160.51
17131.0,5,5,335573.45
17133.0,16,7,53430.86
17134.0,107,2,68102.64
17135.0,16,7,158446.16
17138.0,276,1,52186.32
17139.0,16,12,1315445.97
17140.0,247,1,58308.82
17142.0,239,1,27031.41
17144.0,1,2,121801.39
17146.0,106,3,90632.51
17147.0,23,4,213095.44
17148.0,52,1,26575.4
17152.0,195,3,29801.69
17153.0,24,1,33147.85
17154.0,75,1,64520.97
17155.0,18,2,55651.3
17157.0,8,2,24640.2
17158.0,32,3,174235.24
17159.0,22,3,248482.33
17160.0,31,6,612540.1900000001
17162.0,29,10,222906.95
17163.0,22,2,17512.58
17164.0,33,7,341830.13
17165.0,284,1,31588.05
17166.0,39,2,27151.02
17169.0,58,2,133329.18
17171.0,289,1,46287.7
17172.0,79,1,38457.82
17173.0,5,8,260132.28
17174.0,218,1,11819.28
17175.0,44,4,134950.65
17176.0,202,1,35597.31
17179.0,178,3,223381.5
17180.0,56,4,336206.34
17181.0,57,2,54449.2
17183.0,8,6,151548.88999999998
17186.0,47,2,4297.81
17187.0,227,1,26301.030000000002
17188.0,11,7,234910.12
17189.0,106,2,143179.12
17190.0,59,2,38111.93
17191.0,28,7,611039.69
17193.0,36,7,83947.84
17194.0,274,2,85668.8
17197.0,30,1,89906.59999999999
17198.0,24,3,262780.83
17201.0,54,1,108999.65
17203.0,36,6,368321.11
17204.0,175,4,158571.96
17205.0,54,1,20622.45
17206.0,53,1,20899.5
17211.0,27,8,479880.92
17212.0,253,1,10617.189999999999
17213.0,40,7,387890.87
17214.0,60,6,249608.44
17217.0,234,1,27295.92
17218.0,4,10,801505.2
17219.0,32,1,76313.63
17220.0,24,14,1247115.31
17221.0,7,2,177085.65
17222.0,65,1,78393.46
17223.0,310,2,127537.22
17226.0,309,1,58506.49
17227.0,19,6,132500.24
17228.0,16,8,568955.93
17229.0,96,2,111435.7
17230.0,264,8,178021.58
17231.0,12,10,1319975.95
17232.0,3,2,96101.13
17233.0,35,1,65742.57
17234.0,183,1,34998.42
17235.0,25,2,72761.85
17236.0,13,6,312023.73
17237.0,11,2,38072.01
17238.0,3,17,1399244.1300000001
17239.0,313,1,36167.1
17242.0,108,2,115884.7
17243.0,1,26,1005310.59
17244.0,53,1,81429.05
17245.0,205,1,20187.75
17247.0,15,1,130872.46
17248.0,120,1,145961.38
17250.0,4,2,145232.80000000002
17251.0,363,1,105192.48
17252.0,117,2,249948.6
17253.0,18,1,53830.41
17254.0,5,2,275037.02
17255.0,41,2,181819.39
17256.0,107,2,32624.45
17259.0,148,2,331423.02
17262.0,52,5,22281.97
17263.0,208,1,56603.0
17265.0,139,2,332857.18
17266.0,2,3,185225.56
17267.0,127,2,106597.56999999999
17268.0,108,4,12549.39
17272.0,42,4,284977.75
17274.0,35,1,68701.52
17277.0,228,2,152230.92
17278.0,241,1,34492.85
17279.0,58,1,14302.130000000001
17282.0,130,3,233887.16999999998
17284.0,60,6,712784.22
17286.0,22,1,143193.23
17287.0,26,7,290657.91
17288.0,9,7,336005.11
17289.0,32,3,268468.28
17290.0,4,2,257842.91
17291.0,308,1,703.4399999999999
17293.0,8,9,324962.39
17295.0,29,3,162900.56
17297.0,17,1,126158.04
17298.0,101,2,81599.28
17299.0,12,4,163854.91
17301.0,21,1,170000.28
17302.0,15,5,211154.73
17303.0,361,1,121190.53
17306.0,11,19,159861.58
17309.0,95,1,19783.989999999998
17311.0,78,2,149195.08
17312.0,139,3,31127.18
17313.0,31,1,64581.06
17314.0,25,8,384535.32
17315.0,2,38,1134445.2
17317.0,46,3,22034.9
17320.0,100,3,170103.88999999998
17321.0,8,2,242032.5
17323.0,15,7,554633.13
17324.0,18,4,118759.47
17325.0,280,1,15116.27
17329.0,14,2,87236.1
17330.0,23,2,9782.869999999999
17331.0,124,1,3591.87
17333.0,86,1,81992.49
17334.0,302,2,31453.38
17337.0,151,4,1347903.74
17338.0,17,8,1931221.05
17339.0,94,2,29584.83
17340.0,30,11,1091125.88
17341.0,157,3,409315.58
17343.0,355,1,23684.48
17344.0,46,1,53359.89
17345.0,15,4,210779.21
17346.0,4,15,1262141.88
17347.0,86,1,66.3
17348.0,15,5,591181.41
17349.0,179,1,19130.97
17350.0,8,4,188810.6
17351.0,36,3,74979.92
17353.0,129,2,19675.77
17354.0,51,1,38467.04
17356.0,312,1,52428.92
17357.0,24,2,83214.71
17358.0,303,2,127208.52
17359.0,11,1,31980.79
17360.0,17,3,327937.58
17361.0,49,3,71268.29
17362.0,239,2,98495.77
17364.0,1,11,1105487.21
17365.0,13,8,1139954.57
17367.0,238,1,69244.46
17368.0,23,8,287621.75
17370.0,73,4,81134.32
17371.0,17,3,237793.22
17372.0,41,8,639586.76
17373.0,40,4,121425.41
17374.0,219,2,62737.71
17375.0,199,3,168576.21
17376.0,71,2,69296.46
17377.0,24,20,1063972.35
17379.0,11,1,211171.63
17381.0,9,29,290884.46
17382.0,65,1,3005.1
17383.0,4,1,118225.18
17384.0,19,2,38770.369999999995
17385.0,15,1,114080.3
17386.0,8,6,73919.28
17387.0,20,2,201609.59
17388.0,78,4,52867.92
17389.0,1,34,631943.3
17391.0,164,2,4815.84
17392.0,307,2,173515.02
17394.0,219,1,11644.85
17396.0,39,8,68990.59
17397.0,22,2,255883.43
17398.0,115,3,101840.18000000001
17400.0,126,5,515788.18
17402.0,5,13,145697.35
17403.0,36,1,75749.23
17404.0,4,15,524634.75
17405.0,1,3,195438.36000000002
17406.0,333,3,275427.14
17408.0,163,1,9387.34
17409.0,185,2,20582.66
17410.0,16,5,169262.58
17411.0,12,3,123624.91
17412.0,3,7,167037.6
17414.0,44,2,15203.49
17415.0,80,1,27472.48
17416.0,30,7,749623.38
17418.0,42,2,60624.46
17419.0,11,12,493195.36
17420.0,50,3,89444.6
17422.0,16,6,300702.96
17423.0,46,2,55245.39
17425.0,19,2,74718.52
17426.0,8,6,639168.19
17427.0,72,1,7951.08
17428.0,1,28,839854.42
17429.0,128,3,92956.95
17430.0,33,2,27456.510000000002
17431.0,313,1,103793.85
17432.0,18,2,134995.01
17433.0,88,1,135159.7
17434.0,2,7,345453.79
17436.0,2,2,32991.94
17438.0,254,1,45186.4
17440.0,157,3,11954.49
17442.0,37,6,385873.75
17443.0,220,1,2615.22
17444.0,148,3,324412.91
17446.0,177,2,9706.55
17447.0,40,2,95223.85
17449.0,2,7,695186.6
17450.0,8,46,957255.05
17451.0,1,7,276041.37
17453.0,18,2,40225.32
17454.0,192,4,177156.26
17455.0,204,1,20724.85
17456.0,365,1,41681.51
17457.0,127,5,46392.09
17458.0,15,1,142636.84
17459.0,43,2,296149.1
17460.0,94,6,91783.3
17461.0,23,3,319008.63
17462.0,60,2,80251.77
17463.0,16,5,525408.54
17464.0,158,1,17302.98
17466.0,10,2,102867.8
17468.0,10,2,20184.21
17469.0,16,5,194235.15
17470.0,45,5,182510.7
17472.0,191,3,424737.12
17475.0,79,1,55597.29
17480.0,78,1,95560.35
17481.0,4,4,221363.64
17483.0,65,3,50396.67
17486.0,261,1,59962.86
17489.0,59,2,82951.21
17490.0,1,7,225672.11000000002
17491.0,1,10,288841.17
17492.0,248,1,22621.9
17495.0,8,2,52760.32
17496.0,359,1,33729.4
17498.0,76,1,48214.79
17499.0,290,1,97095.61
17500.0,17,3,15231.43
17501.0,221,2,48891.36
17502.0,9,4,60087.07
17503.0,3,2,125194.20999999999
17504.0,206,9,304844.82
17505.0,162,2,121747.52
17506.0,76,1,35115.67
17507.0,262,2,181854.25
17508.0,281,1,72271.73
17509.0,58,8,903908.35
17510.0,25,1,51387.62
17511.0,3,31,2416798.23
17512.0,29,10,256137.13999999998
17513.0,72,1,15572.66
17514.0,128,1,89693.67
17515.0,31,4,224326.1
17516.0,15,5,410222.79
17517.0,309,1,28060.93
17519.0,17,6,207185.17
17520.0,54,1,56616.170000000006
17521.0,30,3,99422.5
17522.0,2,5,180471.2
17523.0,11,4,88500.3
17524.0,361,1,19165.2
17525.0,360,1,16933.18
17526.0,5,4,29972.25
17527.0,54,4,111893.96
17528.0,1,8,688600.15
17530.0,1,10,1019113.43
17531.0,190,1,43286.17
17534.0,54,1,15750.42
17535.0,280,1,21945.19
17536.0,177,1,6772.4800000000005
17537.0,30,2,192362.22
17538.0,26,1,48081.1
17540.0,25,2,67269.25
17542.0,270,1,64057.95
17545.0,43,3,340073.95
17548.0,234,1,11871.22
17549.0,24,2,12089.859999999999
17550.0,197,3,126914.01999999999
17551.0,359,1,103078.7
17552.0,60,4,89993.18
17553.0,130,1,4390.38
17554.0,1,5,211631.23
17555.0,20,2,279685.61
17556.0,206,1,11950.58
17557.0,14,3,90772.92
17560.0,95,5,48482.62
17561.0,19,1,100712.4
17562.0,14,7,162194.75
17564.0,24,3,129585.38
17566.0,8,2,387501.13
17567.0,7,8,426267.94
17569.0,332,1,77704.92
17571.0,50,4,726667.54
17572.0,71,4,22925.010000000002
17573.0,29,3,57373.189999999995
17574.0,243,1,5990.759999999999
17576.0,8,19,1071640.67
17578.0,218,1,10316.789999999999
17579.0,5,3,123506.7
17580.0,253,3,108082.5
17581.0,1,25,1062698.35
17582.0,236,1,74499.59
17584.0,7,2,88085.73
17585.0,109,4,512677.34
17588.0,100,3,64590.01
17589.0,60,4,600603.42
17590.0,2,3,536682.95
17591.0,73,7,376926.43
17593.0,4,5,555149.91
17594.0,85,2,134371.46
17595.0,12,2,238624.22
17596.0,23,7,633376.56
17597.0,214,1,174036.99
17600.0,18,1,23505.22
17601.0,239,1,24428.04
17602.0,2,6,1391836.33
17603.0,78,1,25817.48
17604.0,217,2,172728.52
17608.0,33,2,125127.58
17609.0,41,5,596090.47
17611.0,7,15,1498316.93
17612.0,53,6,354340.93
17613.0,23,14,736979.26
17614.0,57,1,252114.28
17615.0,130,3,28463.989999999998
17616.0,174,3,7291.39
17618.0,6,3,187470.7
17619.0,312,1,207236.47
17620.0,60,1,5988.09
17621.0,21,3,72688.79000000001
17623.0,33,1,77754.93
17624.0,15,2,134660.05
17625.0,18,4,681756.25
17628.0,81,1,10163.220000000001
17629.0,6,8,340565.31
17630.0,170,2,47913.01
17631.0,2,3,97493.70999999999
17633.0,31,4,155950.02
17634.0,36,9,727764.4
17636.0,19,1,42966.1
17637.0,31,2,96126.63
17639.0,276,1,17034.510000000002
17640.0,87,1,3255.67
17642.0,120,2,116986.08
17643.0,373,1,23807.45
17644.0,1,11,418158.64
17646.0,219,3,143381.45
17647.0,65,1,11116.18
17648.0,61,4,247639.02
17649.0,138,1,130241.35
17650.0,21,1,20254.54
17651.0,12,10,555260.43
17652.0,25,12,605438.21
17653.0,37,4,103154.09
17654.0,277,1,69369.24
17655.0,11,7,219418.56
17656.0,73,5,194436.42
17658.0,26,2,57692.939999999995
17659.0,17,12,359747.58999999997
17660.0,141,1,112543.08
17663.0,26,7,203788.82
17664.0,19,2,99993.18000000001
17666.0,4,2,36487.94
17667.0,66,5,326794.11
17668.0,1,2,34543.21
17669.0,43,7,172682.78
17670.0,228,1,13979.24
17671.0,16,4,117712.43
17672.0,50,2,295606.79
17673.0,2,6,585139.3
17674.0,74,2,63015.89
17675.0,1,31,1688074.7
17676.0,4,6,203761.76
